id,site,directory,model,forcing,parameters
dba6ddda0a13421382d1dbbe9f26d280,aksaut_2900,gt_aksaut_2900_merra2_9fdb240,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_60.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.2.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
0faa00a4cd38445782a292dcd1c0af3f,aksaut_2900,gt_aksaut_2900_merra2_e470c38,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_65.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_0.8.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
15c842ecb3ca454690fb8648e9170a28,aksaut_2900,gt_aksaut_2900_merra2_53e326e,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_65.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
207b1b2df41a47efa1dd387ab13ac242,aksaut_2900,gt_aksaut_2900_merra2_529b443,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_65.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.2.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
9b4d907a7f0247c19e3f8ba296a3832a,aksaut_2900,gt_aksaut_2900_merra2_d4ad5e8,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_70.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_0.8.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
bb9eaa38b0b64fa3bf16c72662ca500e,aksaut_2900,gt_aksaut_2900_merra2_12287f0,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_70.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
43707395c5d44daf8859455a1497e36d,aksaut_2900,gt_aksaut_2900_merra2_42b9058,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_70.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.2.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
91648b7110fe494d9f05491b5849485f,aksaut_2900,gt_aksaut_2900_merra2_f4d098a,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_75.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_0.8.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
28a5fb7f3fcf40d696c04ab38d603d9d,aksaut_2900,gt_aksaut_2900_merra2_95bb687,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_75.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
72194cd067d44df88f5cdc16b561aefc,aksaut_2900,gt_aksaut_2900_merra2_ec5999c,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_45.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_75.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.2.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
2bc6c88b6ced4e118a12de5a35a55d0e,aksaut_2900,gt_aksaut_2900_merra2_a4679de,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_67.5.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_55.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_0.8.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
065155e18abc4cb2924d7704ee5a509e,aksaut_2900,gt_aksaut_2900_merra2_86d9f7d,geotop,scaled_merra2_Aksaut_3alt,basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/aspect_67.5.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/slope_55.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/snow_1.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/pointmaxswe_2000.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/soil_rock.inpts;basicgeotop:/scratch/s/stgruber/vpo001/gtpem_runs/Caucasus/Aksaut/parameter/loc/loc_aksaut_2900.inpts
